,index_content,word,nature,content_type,index_word
5351,137,总体,n,pos,7
5356,138,师傅,nr,pos,2
5361,138,机器,n,pos,5
5379,139,服务,vn,pos,2
5383,139,力,n,pos,3
5396,140,帅气,n,pos,1
5399,140,人员,n,pos,3
5401,140,礼貌,n,pos,4
5407,140,产品,n,pos,7
5412,140,言论,n,pos,10
5416,141,机器,n,pos,3
5418,141,性价比,n,pos,4
5424,141,师傅,nr,pos,7
5427,141,力,n,pos,8
5440,142,电费,n,pos,3
5444,142,师傅,nr,pos,5
5446,142,用心,n,pos,6
5450,142,图,n,pos,9
5453,142,态度,n,pos,10
5461,143,小时,n,pos,2
5462,143,漏水,n,pos,3
5465,143,师傅,nr,pos,5
5470,143,浪费,n,pos,8
5471,143,顾客,nr,pos,9
5472,143,时间,n,pos,10
5482,143,商家,n,pos,13
5485,144,品质,n,pos,1
5488,144,外观,n,pos,2
5489,144,美,ns,pos,3
5491,144,性能,n,pos,4
5509,145,师傅,nr,pos,4
5512,145,力,n,pos,5
5516,145,材料费,n,pos,7
5519,145,大洋,ns,pos,9
5520,146,机器,n,pos,1
5523,146,服务,vn,pos,2
5531,146,师傅,nr,pos,6
5533,146,热心,n,pos,7
5536,146,考究,vn,pos,8
5544,147,师傅,nr,pos,2
5545,147,态度,n,pos,3
5562,148,品牌,n,pos,1
5564,148,信赖,n,pos,3
5566,148,实惠,vn,pos,4
5570,148,家人,n,pos,6
5580,149,样样,n,pos,2
5582,149,信任,n,pos,4
5602,150,密封,ns,pos,4
5603,150,皮圈,n,pos,5
5611,151,服务,vn,pos,3
5614,151,速度,n,pos,5
5620,151,质量,n,pos,6
5631,152,哥们,n,pos,2
5639,152,哥们,n,pos,6
5652,154,师傅,nr,pos,2
5658,154,插孔,n,pos,5
5668,154,信赖,n,pos,7
5671,155,感觉,n,pos,1
5686,155,图,n,pos,7
5687,156,感觉,n,pos,1
5692,156,水流,n,pos,3
5698,157,高端,n,pos,1
5699,157,大气,n,pos,2
5703,157,师傅,nr,pos,5
5707,157,师傅,nr,pos,8
5708,157,技术,n,pos,9
5709,157,一流,n,pos,10
5714,158,烧水,n,pos,2
5726,158,热水澡,n,pos,6
5732,159,东西,ns,pos,2
5733,159,小巧,n,pos,3
5737,159,地方,n,pos,5
5755,161,品牌,n,pos,1
5757,161,信赖,n,pos,3
5759,161,热水,n,pos,4
5762,161,质量保证,n,pos,5
5767,162,明珠,nr,pos,2
5771,162,快讯,nz,pos,6
5777,162,双语,nz,pos,8
5779,162,高层,n,pos,9
5780,162,楼,n,pos,10
5781,162,业主,n,pos,11
5783,162,本店,n,pos,12
5789,162,时尚,n,pos,15
5791,162,大气,n,pos,16
5794,162,明珠,nr,pos,18
5798,162,买灯,n,pos,21
5801,162,明珠,nr,pos,24
5812,162,特价,n,pos,29
5813,162,产品,n,pos,30
5826,163,师傅,nr,pos,5
5829,163,产品,n,pos,6
5831,163,管子,n,pos,8
5839,163,总体,n,pos,12
5849,164,人员,n,pos,4
5853,164,质量,n,pos,7
5854,164,杠杠,n,pos,8
5859,165,价格公道,n,pos,1
5864,165,师傅,nr,pos,3
5873,165,价格公道,n,pos,6
5878,165,师傅,nr,pos,8
5887,165,价格公道,n,pos,11
5892,165,师傅,nr,pos,13
5901,165,价格公道,n,pos,16
5906,165,师傅,nr,pos,18
5915,165,价格公道,n,pos,21
5920,165,师傅,nr,pos,23
5929,165,价格公道,n,pos,26
5934,165,师傅,nr,pos,28
5950,166,师傅,nr,pos,4
5953,166,力,n,pos,5
5958,166,服务,vn,pos,8
5961,166,热情,n,pos,9
5971,166,漏电,nz,pos,14
5974,166,信赖,n,pos,16
5983,167,藤县,ns,pos,2
5988,167,客服,n,pos,5
5989,167,大大的,nz,pos,6
5995,167,责任心,n,pos,9
6002,167,老妈,n,pos,11
6012,167,收货,n,pos,14
6017,167,客服,n,pos,17
6026,167,态度,n,pos,21
6033,168,热水,n,pos,1
6036,168,保温,n,pos,3
6038,168,智能,n,pos,4
6045,168,价格便宜,n,pos,5
6052,169,设置,vn,pos,3
6056,169,花里胡哨,nr,pos,4
6058,169,高科技,nz,pos,5
6064,169,功能,n,pos,7
6075,169,遥控,vn,pos,12
6078,169,保温,n,pos,14
6080,169,省心,n,pos,15
6082,170,东西,ns,pos,1
6085,170,力,n,pos,2
6094,170,师傅,nr,pos,5
6099,170,配件,n,pos,7
6118,171,感觉,n,pos,2
6122,172,大容量,n,pos,2
6126,172,遥控,vn,pos,3
6129,173,品牌,n,pos,1
6131,173,信赖,n,pos,3
6138,174,活动,vn,pos,2
6142,174,价格,n,pos,4
6143,174,实惠,vn,pos,5
6153,175,专业,n,pos,3
6163,176,师傅,nr,pos,4
6166,176,速度,n,pos,5
6168,177,产品,n,pos,1
6174,177,图片,n,pos,3
6178,177,美观,nz,pos,4
6180,178,烧水,n,pos,1
6184,178,师傅,nr,pos,3
6192,179,美观,nz,pos,2
6207,180,插座,n,pos,3
6215,181,关电,n,pos,1
6218,181,热水,n,pos,2
6224,182,师傅,nr,pos,2
6226,182,用心,n,pos,3
6228,182,东西,ns,pos,4
6235,183,师傅,nr,pos,3
6239,183,收费,n,pos,4
6247,184,星,n,pos,3
6258,186,时,n,pos,4
6264,186,电话,n,pos,7
6275,186,楼,n,pos,11
6278,186,售后,n,pos,12
6300,186,银子,n,pos,19
6332,187,服务,vn,pos,2
6337,187,外观,n,pos,4
6339,187,高端,n,pos,5
6340,187,大气,n,pos,6
6346,187,远程,n,pos,8
6347,187,遥控,vn,pos,9
6352,187,官方,n,pos,11
6353,187,客服,n,pos,12
6364,187,时间,n,pos,18
6371,187,师傅,nr,pos,22
6376,187,师傅,nr,pos,24
6379,187,专业,n,pos,25
6381,187,热心,n,pos,27
6386,187,注意事项,n,pos,29
6389,187,试用,vn,pos,31
6392,187,触屏,n,pos,33
6393,187,效果,n,pos,34
6402,187,容量,n,pos,36
6405,187,一家人,n,pos,38
6412,187,品牌,n,pos,40
6414,187,性价比,n,pos,41
6420,187,效果,n,pos,44
6433,187,家人,n,pos,48
6434,187,朋友,n,pos,49
6438,188,东西,ns,pos,1
6444,188,遥控,vn,pos,2
6445,188,智能,n,pos,3
6451,188,省,n,pos,5
6452,188,电,n,pos,6
6460,188,温度,n,pos,10
6463,188,感觉,n,pos,11
6468,188,电器,n,pos,13
6475,188,品牌,n,pos,16
6477,188,信赖,n,pos,18
6479,189,宝贝,nr,pos,1
6486,189,地方,n,pos,3
6489,189,房子,n,pos,5
6491,189,收货,n,pos,6
6497,189,师傅,nr,pos,9
6500,189,师傅,nr,pos,10
6504,189,老式,n,pos,12
6535,189,师傅,nr,pos,23
6544,189,师傅,nr,pos,28
6549,189,帅哥,nr,pos,29
6560,189,帅哥,nr,pos,34
6563,190,发货,n,pos,1
6564,190,速度,n,pos,2
6567,190,产品,n,pos,3
6571,190,试用,vn,pos,5
6575,190,评价,n,pos,6
6585,190,大大的,nz,pos,8
6591,190,朋友,n,pos,11
6592,190,莱买,ns,pos,12
6595,190,信赖,n,pos,13
6597,191,物流,n,pos,1
6605,191,过程,n,pos,5
6614,191,服务,vn,pos,7
6615,191,队伍,n,pos,8
6620,191,莫大,ns,pos,10
6630,191,时间,n,pos,15
6633,191,电话,n,pos,17
6646,191,师傅,nr,pos,21
6652,191,师傅,nr,pos,22
6661,191,换人,nrt,pos,24
6686,191,客服,n,pos,31
6689,191,时间,n,pos,33
6694,191,师傅,nr,pos,34
6703,191,时,n,pos,36
6704,191,师傅,nr,pos,37
6711,191,过程,n,pos,39
6715,191,水路,n,pos,41
6716,191,布置,n,pos,42
6717,191,死板,n,pos,43
6720,191,困难,an,pos,45
6722,191,过程,n,pos,46
6729,191,师傅,nr,pos,49
6735,191,建议,n,pos,51
6737,191,师傅,nr,pos,52
6745,191,水阀,n,pos,57
6747,191,电源,n,pos,58
6752,191,报警,n,pos,60
6757,191,说明书,n,pos,61
6762,191,收费,n,pos,63
6768,191,口头,n,pos,65
6775,191,收据,n,pos,67
6791,191,整理,n,pos,72
6792,191,卫生,an,pos,73
6799,191,师傅,nr,pos,74
6802,191,卫生间,n,pos,75
6808,191,烟头,n,pos,78
6819,191,话,n,pos,82
6828,191,工具,n,pos,86
6849,191,试用,vn,pos,93
6852,191,理想,n,pos,95
6860,191,混,n,pos,97
6861,191,水阀,n,pos,98
6862,191,噪音,n,pos,99
6866,191,遥控,vn,pos,101
6867,191,电池,n,pos,102
6873,191,研究,vn,pos,106
6874,191,明白,nr,pos,107
6885,191,麻烦,an,pos,110
6890,191,实事求是,n,pos,111
6892,191,陈述,nr,pos,112
6896,192,物流,n,pos,1
6908,192,购物,n,pos,8
6914,192,品牌,n,pos,9
6916,192,信任,n,pos,11
6923,192,师傅,nr,pos,16
6925,192,地道,n,pos,17
6928,192,条,n,pos,18
6929,192,公分,n,pos,19
6931,192,条,n,pos,20
6932,192,公分,n,pos,21
6933,192,波浪,nz,pos,22
6937,192,铜,n,pos,23
6938,192,三通,nz,pos,24
6939,192,材料,n,pos,25
6944,192,老婆,n,pos,26
6957,192,公司,n,pos,28
6958,192,收费,n,pos,29
6959,192,标准,n,pos,30
6967,192,语,ng,pos,31
6970,192,公司,n,pos,33
6976,192,形象,n,pos,36
6982,193,试用,vn,pos,3
6993,193,热水,n,pos,8
6998,193,容量,n,pos,9
6999,193,全家,n,pos,10
7004,193,遥控器,n,pos,12
7009,193,面板,n,pos,13
7016,194,机器,n,pos,1
7028,194,师傅,nr,pos,5
7036,194,标准,n,pos,8
7038,194,材料费,n,pos,9
7041,194,师傅,nr,pos,10
7054,195,购物,n,pos,2
7060,195,师傅,nr,pos,6
7072,195,费,n,pos,14
7075,195,免费,vn,pos,16
7080,195,小哥,n,pos,19
7083,195,师傅,nr,pos,21
7089,196,价格,n,pos,2
7090,196,实惠,vn,pos,3
7093,196,下单,n,pos,4
7109,196,时间,n,pos,10
7125,197,家庭,n,pos,7
7129,197,师傅,nr,pos,10
7138,197,问,n,pos,12
7144,197,态度,n,pos,14
7157,198,服务,vn,pos,3
7162,198,客服,n,pos,4
7170,198,用户,n,pos,7
7174,198,人员,n,pos,10
7185,198,卫生,an,pos,13
7188,198,配件,n,pos,14
7190,198,收费,n,pos,15
7202,198,购物,n,pos,18
7203,198,体验,n,pos,19
7232,199,服务,vn,pos,6
7254,200,瑕疵,n,pos,2
7258,200,遥控,vn,pos,4
7265,200,客服,n,pos,6
7270,200,总体,n,pos,8
7275,201,产品,n,pos,1
7282,201,很漂亮,n,pos,3
7288,201,功能,n,pos,4
7296,201,功能,n,pos,5
7303,202,价格便宜,n,pos,1
7313,202,师傅,nr,pos,3
7317,203,夫妻,n,pos,1
7318,203,档,n,pos,2
7327,203,地方,n,pos,5
7330,203,服务,vn,pos,6
7336,203,人员,n,pos,9
7343,203,用户,n,pos,11
7345,203,意见,n,pos,12
7358,203,距离,n,pos,16
7363,203,公分,n,pos,20
7379,203,乞丐,n,pos,22
7380,203,版,n,pos,23
7386,204,东西,ns,pos,1
7394,204,材料费,n,pos,3
7402,204,小时,n,pos,9
7411,205,速度,n,pos,1
7418,205,下单,n,pos,3
7425,205,速度,n,pos,6
7428,205,客服,n,pos,8
7429,205,态度,n,pos,9
7434,205,师傅,nr,pos,11
7435,205,服务,vn,pos,12
7444,205,师傅,nr,pos,17
7463,206,上门,ns,pos,3
7468,206,力,n,pos,5
7472,206,货,n,pos,7
7475,206,师傅,nr,pos,9
7499,207,时,n,pos,6
7500,207,配件,n,pos,7
7512,207,人员,n,pos,13
7522,208,曹勤智,nr,pos,3
7524,208,服务态度,n,pos,5
7528,208,专业,n,pos,6
7535,208,重新安排,nt,pos,10
7536,208,线路,n,pos,11
7539,208,美观,nz,pos,12
7545,208,家人,n,pos,13
7555,208,产品,n,pos,16
7562,208,品牌,n,pos,19
7567,208,价康,n,pos,20
7568,208,物美,nz,pos,21
7573,208,信赖,n,pos,24
7578,209,师傅,nr,pos,3
7579,209,服务,vn,pos,4
7584,209,师傅,nr,pos,6
7585,209,服务,vn,pos,7
7591,209,楼,n,pos,9
7600,209,实惠,vn,pos,12
7602,210,东西,ns,pos,1
7608,210,差劲,n,pos,5
7611,210,老人,n,pos,7
7636,211,师傅,nr,pos,3
7646,211,机子,n,pos,7
7655,212,力,n,pos,2
7657,212,老牌子,n,pos,3
7659,212,信赖,n,pos,5
7666,212,师傅,nr,pos,10
7674,213,外观,n,pos,1
7678,213,水量,n,pos,3
7683,213,女儿,n,pos,7
7694,213,电源,n,pos,11
7696,214,价格,n,pos,1
7705,214,钱,n,pos,6
7711,214,人员,n,pos,9
7714,214,专业,n,pos,10
7717,214,工作,vn,pos,11
7718,214,牌,n,pos,12
7720,214,工作服,n,pos,14
7723,215,东西,ns,pos,2
7727,215,师傅,nr,pos,5
7729,215,用心,n,pos,6
7731,215,服务,vn,pos,7
7739,216,容量,n,pos,1
7765,217,商品质量,n,pos,5
7769,217,服务,vn,pos,6
7777,218,给力,n,pos,3
7779,218,实物,n,pos,4
7793,219,师傅,nr,pos,4
7795,219,热情,n,pos,5
7798,219,服务,vn,pos,6
7804,220,物流,n,pos,1
7815,220,品牌,n,pos,5
7818,220,信赖,n,pos,7
7827,221,物流,n,pos,4
7830,221,服务,vn,pos,5
7836,221,配件,n,pos,7
7837,221,感觉,n,pos,8
7842,222,物流,n,pos,1
7849,222,信赖,n,pos,4
7860,223,质量,n,pos,3
7864,223,东西,ns,pos,5
7865,223,全部都是,n,pos,6
7869,224,性价比,n,pos,2
7872,224,大件,n,pos,4
7874,224,商品,n,pos,5
7881,224,信赖,n,pos,7
7883,224,电商,n,pos,8
7884,224,平台,n,pos,9
7888,225,小伙子,n,pos,2
7892,225,热情,n,pos,4
7893,225,礼貌,n,pos,5
7898,225,专业,n,pos,7
7903,225,师傅,nr,pos,9
7904,225,素质,n,pos,10
7918,225,楼,n,pos,17
7925,225,感觉,n,pos,19
7935,225,评价,n,pos,22
7938,225,信赖,n,pos,24
7948,226,五星,nz,pos,2
7960,227,卖家,n,pos,1
7961,227,服务,vn,pos,2
7970,227,购物,n,pos,4
7977,228,物流,n,pos,1
7985,228,过程,n,pos,4
7992,228,技术,n,pos,7
8020,228,溢水,n,pos,16
8031,228,管件,n,pos,19
8039,229,隔天,nz,pos,4
8043,229,效果,n,pos,5
8047,229,温度,n,pos,6
8052,229,价格,n,pos,8
8062,229,产品,n,pos,11
8075,230,师傅,nr,pos,3
8076,230,服务,vn,pos,4
8082,230,家用电器,n,pos,7
8085,231,质量,n,pos,1
8089,231,服务,vn,pos,2
8094,231,用心,n,pos,5
8096,232,物品,n,pos,1
8097,232,质量,n,pos,2
8103,232,东西,ns,pos,4
8104,232,大气,n,pos,5
8106,232,物流,n,pos,6
8110,232,服务,vn,pos,8
8117,233,信赖,n,pos,1
8122,233,外馆,n,pos,4
8125,233,性价比,n,pos,6
8130,233,师傅,nr,pos,9
8139,234,师傅,nr,pos,3
8148,234,用心,n,pos,6
8155,235,头,n,pos,1
8157,235,评论,n,pos,2
8171,235,字,n,pos,4
8176,235,文采,n,pos,6
8186,235,成,n,pos,8
8187,235,热门,n,pos,9
8203,235,深奥,nz,pos,14
8215,235,水平,n,pos,20
8245,237,物流,n,pos,1
8253,237,五星,nz,pos,4
8255,238,正品,n,pos,1
8256,238,行货,n,pos,2
8272,239,煤气,n,pos,5
8297,239,煤气,n,pos,16
8305,239,货,n,pos,21
8307,239,售后,n,pos,23
8320,239,装机,n,pos,27
8321,239,师,ng,pos,28
8323,239,材料,n,pos,30
8329,239,调试,vn,pos,32
8330,239,全包,n,pos,33
8334,239,师傅,nr,pos,36
8335,239,服务,vn,pos,37
8337,239,热情,n,pos,38
8346,239,换镁,nz,pos,42
8350,240,品牌,n,pos,1
8353,240,信赖,n,pos,3
8358,240,烧水,n,pos,6
8361,240,生活,vn,pos,8
8368,241,管道,n,pos,2
8374,241,师傅,nr,pos,5
8377,241,刚试,n,pos,6
8385,242,小哥,n,pos,2
8386,242,服务,vn,pos,3
8392,242,正品,n,pos,4
8394,242,质量,n,pos,5
8401,243,总体,n,pos,1
8419,244,东西,ns,pos,1
8420,244,整体,n,pos,2
8434,245,小哥,n,pos,4
8437,245,东西,ns,pos,6
8442,245,小哥,n,pos,8
8451,246,品牌,n,pos,2
8469,247,师傅,nr,pos,5
8472,247,时,ng,pos,7
8476,247,材料费,n,pos,9
8480,247,时,ng,pos,11
8482,247,小心,n,pos,12
8486,247,灶,n,pos,14
8489,247,墙渣,n,pos,15
8495,247,墙渣,n,pos,18
8499,248,质量,n,pos,1
8502,248,物流,n,pos,3
8506,248,力,n,pos,4
8509,248,师傅,nr,pos,6
8519,249,速度,n,pos,3
8523,249,师傅,nr,pos,5
8524,249,细心,n,pos,6
8527,249,信赖,n,pos,8
8530,250,价格,n,pos,2
8531,250,实惠,vn,pos,3
8533,250,服务,vn,pos,4
8537,250,师傅,nr,pos,6
8540,250,细心,n,pos,8
8541,250,服务态度,n,pos,9
8563,252,师傅,nr,pos,2
8566,252,力,n,pos,3
8568,252,东西,ns,pos,4
8573,252,品牌,n,pos,6
8575,252,信赖,n,pos,8
8584,253,评价,n,pos,3
8589,254,物流,n,pos,1
8592,254,师傅,nr,pos,2
8599,254,院子,n,pos,6
8607,254,师傅,nr,pos,11
8616,254,地方,n,pos,14
8620,254,师傅,nr,pos,15
8645,254,灰,n,pos,21
8650,254,师傅,nr,pos,23
8660,254,师傅,nr,pos,27
8672,254,遥控,vn,pos,30
8673,254,板,ng,pos,31
8683,254,评价,n,pos,35
8685,255,品牌,n,pos,1
8687,255,信赖,n,pos,3
8690,255,热水,n,pos,5
8691,255,速度,n,pos,6
8694,255,总体,n,pos,8
8699,256,速度慢,n,pos,2
8703,256,电话,n,pos,4
8710,257,师傅,nr,pos,2
8711,257,专业,n,pos,3
8712,257,效率高,n,pos,4
8718,258,品牌,n,pos,1
8720,258,感觉,n,pos,2
8723,258,价格公道,n,pos,4
8731,259,机器,n,pos,1
8748,260,牌子,n,pos,1
8757,261,外观,n,pos,2
8789,263,美观大方,ns,pos,1
8791,263,价格,n,pos,2
8793,263,实惠,vn,pos,3
8799,263,评价,n,pos,5
8802,264,整体,n,pos,1
8812,264,师傅,nr,pos,5
8828,265,力,n,pos,4
8834,266,品牌,n,pos,2
8836,266,信赖,n,pos,4
8843,267,商品,n,pos,1
8847,267,服务,vn,pos,3
8871,269,家人,n,pos,2
8878,269,购物,n,pos,5
8881,270,保温,n,pos,2
8885,270,声音,n,pos,3
8890,271,东西,ns,pos,1
8891,271,感觉,n,pos,2
8900,271,服务态度,n,pos,4
8908,272,品牌,n,pos,1
8921,272,钱,n,pos,7
8924,272,材料费,n,pos,8
8932,272,材料,n,pos,9
8946,272,管子,n,pos,13
8952,272,图,n,pos,15
8953,273,东西,ns,pos,1
8971,273,插曲,n,pos,9
8974,273,总体,n,pos,10
8977,273,物流,n,pos,12
8982,273,师傅,nr,pos,15
8983,273,服务态度,n,pos,16
8992,273,卫生,an,pos,20
8999,273,总体,n,pos,23
9007,274,速度,n,pos,3
9010,274,热水,n,pos,4
9018,275,整体,n,pos,2
9022,275,排水管,n,pos,4
9025,275,水滴,n,pos,5
9035,275,海尔,nrt,pos,6
9037,276,水压,n,pos,1
9041,276,高,n,pos,3
9052,277,想象,n,pos,2
9068,278,功能,n,pos,5
9070,278,恒温,nz,pos,6
9071,278,功能,n,pos,7
9075,279,波折,vn,pos,1
9088,280,性价比,n,pos,2
9091,281,正品,n,pos,1
9096,281,店家,n,pos,2
9100,281,客服,n,pos,4
9114,283,速度,n,pos,2
9142,286,物流,n,pos,1
9145,286,专业,n,pos,3
9148,286,品牌,n,pos,4
9152,287,品牌,n,pos,1
9163,288,东西,ns,pos,3
9179,290,服务,vn,pos,1
9182,290,师傅,nr,pos,2
9184,290,工艺,n,pos,4
9198,292,质量,n,pos,1
9205,292,师傅,nr,pos,4
9207,292,用心,n,pos,5
9213,292,地线,n,pos,7
9223,292,遥控器,n,pos,11
9236,292,办法,n,pos,16
9239,292,厂家,n,pos,18
9240,292,标配,vn,pos,19
9242,292,遥控器,n,pos,20
9243,292,盒子,n,pos,21
9257,293,师傅,nr,pos,5
9263,293,孔装,n,pos,7
9266,293,细心,n,pos,8
9270,293,用水,n,pos,10
9273,293,卫生间,n,pos,12
9277,293,信赖,n,pos,13
9280,293,牌子,n,pos,14
9283,293,电器,n,pos,16
9288,293,牌子,n,pos,17
9300,294,评论,n,pos,3
9309,296,货后,n,pos,2
9313,296,质量,n,pos,4
9317,297,服务,vn,pos,2
9321,297,产品,n,pos,3
9329,298,速度,n,pos,1
9332,298,态度,n,pos,2
9335,298,商品,n,pos,3
9338,299,活动,vn,pos,1
9343,299,下单,n,pos,4
9355,299,速度,n,pos,8
9360,299,大叔,n,pos,11
9367,299,小弟,n,pos,13
9368,299,服务,vn,pos,14
9388,300,小巧,n,pos,2
9390,300,外观,n,pos,3
9394,300,水,n,pos,5
9400,301,专卖店,n,pos,4
9402,301,网购,n,pos,5
9404,301,新体验,n,pos,7
9406,301,电视,n,pos,8
9407,301,空调,n,pos,9
9408,301,冰箱,n,pos,10
9409,301,洗衣机,n,pos,11
9410,301,品类,n,pos,12
9413,301,价格低,n,pos,13
9415,301,产品质量,n,pos,14
9424,301,线,n,pos,20
9425,301,上线,n,pos,21
9428,301,价,n,pos,22
9430,301,店里,n,pos,23
9436,301,专卖店,n,pos,28
9437,301,购物,n,pos,29
9445,301,购物,n,pos,32
9450,301,省事,n,pos,33
9459,301,地址,n,pos,38
9462,301,口镇,n,pos,40
9465,301,大道,n,pos,43
9466,301,中段,n,pos,44
9476,303,评价,n,pos,2
9478,304,时间,n,pos,1
9483,304,大气,n,pos,3
9484,305,产品,n,pos,1
9492,306,材料费,n,pos,1
9518,307,服务,vn,pos,5
9522,307,价格,n,pos,7
9524,307,实惠,vn,pos,8
9526,307,关键,n,pos,9
9539,308,师傅,nr,pos,1
9547,308,力,n,pos,3
9549,308,态度,n,pos,4
9558,308,注意事项,n,pos,7
9564,308,购物,n,pos,9
9565,308,体验,n,pos,10
9573,309,实惠,vn,pos,2
9576,309,产品,n,pos,4
9581,310,土豪,n,pos,1
9588,311,实体店,n,pos,2
9594,312,速度,n,pos,2
9596,312,服务态度,n,pos,3
9618,313,师傅,nr,pos,10
9624,314,师傅,nr,pos,2
9625,314,服务态度,n,pos,3
9630,315,水量,n,pos,3
9640,316,感觉,n,pos,5
9645,316,阴天,n,pos,8
9648,316,太阳能,n,pos,10
9650,316,水,n,pos,11
9666,316,信赖,n,pos,16
9674,317,师傅,nr,pos,3
9678,317,小心,n,pos,4
9681,317,电视,n,pos,5
9690,317,检查,vn,pos,11
9691,317,电视机,n,pos,12
9692,317,外观,n,pos,13
9698,317,国产,n,pos,17
9700,317,电视,n,pos,18
9703,317,一流,n,pos,19
9707,317,设计,vn,pos,20
9712,317,遥控器,n,pos,24
9713,317,手感,n,pos,25
9719,317,视频,n,pos,28
9721,317,影响,vn,pos,29
9722,317,效果,n,pos,30
9727,317,细节,n,pos,32
9739,318,热水,n,pos,1
9740,318,机,ng,pos,2
9748,318,外观,n,pos,5
9754,318,人员,n,pos,9
9768,318,感觉,n,pos,15
9772,318,总体,n,pos,17
9780,319,师傅,nr,pos,3
9788,319,配件,n,pos,7
9799,319,插座,n,pos,10
9804,319,办法,n,pos,13
9810,319,漏电,nz,pos,14
9813,319,插座,n,pos,16
9815,320,装机,n,pos,1
9816,320,师傅,nr,pos,2
9818,320,专业,n,pos,3
9820,320,收费,n,pos,4
9825,321,商品,n,pos,2
9831,321,东西,ns,pos,4
9838,321,商品,n,pos,8
9848,321,朋友,n,pos,10
9854,321,东西,ns,pos,12
9861,322,购物,n,pos,1
9881,322,物流,n,pos,5
9882,322,小哥,n,pos,6
9891,323,厂家,n,pos,1
9894,323,混,n,pos,3
9895,323,水阀,n,pos,4
9898,323,人员,n,pos,6
9899,323,建议,n,pos,7
9909,323,混,n,pos,10
9910,323,水阀,n,pos,11
9916,323,进水管,n,pos,13
9921,323,共元,n,pos,15
9940,325,师傅,nr,pos,3
9953,325,插板,n,pos,8
9956,325,麻烦,an,pos,9
9985,327,物流,n,pos,3
9988,327,售后,n,pos,4
9993,327,父母,n,pos,6
10001,328,购物,n,pos,1
10003,328,东西,ns,pos,2
10007,328,自营,vn,pos,3
10010,328,质量,n,pos,4
10022,328,东西,ns,pos,8
10027,328,速度,n,pos,10
10032,329,遥控,vn,pos,1
10047,329,遥控,vn,pos,4
10056,329,家庭,n,pos,6
10062,329,人用,n,pos,8
10065,330,烧水,n,pos,1
10068,330,外观,n,pos,3
10069,330,很漂亮,n,pos,4
10079,330,服务态度,n,pos,9
10081,330,细心,n,pos,10
10083,330,花洒,nr,pos,11
10092,330,重装,n,pos,16
10100,330,处女座,n,pos,18
10102,331,试用,vn,pos,1
10112,331,师傅,nr,pos,7
10115,331,热情,n,pos,8
10118,331,货,n,pos,10
10122,331,电话,n,pos,12
10133,331,降价,n,pos,13
10142,332,师父,n,pos,1
10148,333,物流,n,pos,1
10151,333,力,n,pos,2
10154,333,下单,n,pos,4
10164,333,师傅,nr,pos,10
10172,333,材料费,n,pos,15
10174,333,总体,n,pos,16
10186,334,品牌,n,pos,1
10189,334,信赖,n,pos,3
10191,334,实惠,vn,pos,4
10192,334,价格,n,pos,5
10204,334,家人,n,pos,11
10217,335,物品,n,pos,1
10223,335,师傅,nr,pos,4
10232,335,材料,n,pos,7
10234,335,水管,n,pos,8
10246,335,电器,n,pos,11
10250,335,辅材,n,pos,12
10257,335,交代,n,pos,14
10262,335,材料,n,pos,15
10267,335,话,n,pos,17
10274,335,电器,n,pos,18
10291,336,购物,n,pos,1
10292,336,体验,n,pos,2
10295,336,速度,n,pos,4
10301,336,态度,n,pos,7
10305,336,棒棒,n,pos,9
10308,336,机器,n,pos,10
10309,336,很漂亮,n,pos,11
10321,337,小哥,n,pos,2
10328,337,时,n,pos,5
10334,337,漏水,n,pos,9
10336,337,小哥,n,pos,10
10343,337,衣袖,n,pos,12
10352,337,安装费,n,pos,16
10360,338,感觉,n,pos,2
10366,338,天蓬,ns,pos,3
10378,338,师傅,nr,pos,7
10385,339,速度,n,pos,2
10389,339,时,ng,pos,4
10391,339,表面,n,pos,5
10398,339,老太太,nr,pos,8
10404,339,收费,n,pos,10
10407,339,插座,n,pos,11
10412,340,速度,n,pos,2
10415,340,商家,n,pos,3
10416,340,服务态度,n,pos,4
10419,340,价格,n,pos,5
10420,340,经济,n,pos,6
10421,340,实惠,vn,pos,7
10423,340,质量,n,pos,8
10446,341,师傅,nr,pos,4
10453,341,卫生,an,pos,7
10472,342,物流,n,pos,1
10476,342,下单,n,pos,4
10488,342,师傅,nr,pos,10
10491,342,力,n,pos,11
10493,342,服务态度,n,pos,12
10504,342,电,n,pos,16
10510,343,回家,n,pos,1
10512,343,爸妈,n,pos,2
10520,343,实物,n,pos,3
10523,343,老爸,n,pos,4
10528,343,发货,n,pos,6
10544,344,空间,n,pos,5
