,index_content,word,nature,content_type,index_word
2286,63,一大早,l,pos,13
2291,63,免费,vn,pos,14
2292,63,安装,v,pos,15
2295,63,收,v,pos,16
2298,63,材料费,n,pos,17
2301,63,品牌,n,pos,18
2303,63,值得,v,pos,19
2304,63,信赖,n,pos,20
2306,64,东西,ns,pos,1
2307,64,不错,a,pos,2
2309,64,质量,n,pos,3
2315,64,实用,v,pos,4
2320,64,后悔,v,pos,5
2322,64,外观,n,pos,6
2323,64,大气,n,pos,7
2325,64,颜色,n,pos,8
2326,64,漂亮,a,pos,9
2329,64,喜欢,v,pos,10
2334,64,多款,m,pos,11
2337,64,款,m,pos,12
2338,64,性价比,n,pos,13
2343,64,物流,n,pos,14
2347,64,师傅,nr,pos,15
2349,64,热情,n,pos,16
2352,65,品牌,n,pos,1
2353,65,可以信赖,l,pos,2
2357,65,物流,n,pos,3
2359,65,安装,v,pos,4
2362,65,完美,a,pos,5
2364,65,隔天,nz,pos,6
2368,65,预约,v,pos,7
2369,65,安装,v,pos,8
2373,65,安装,v,pos,9
2374,65,服务,vn,pos,10
2375,65,不错,a,pos,11
2378,65,花,v,pos,12
2380,65,材料费,n,pos,13
2382,65,材料,n,pos,14
2383,65,包,v,pos,15
2384,65,三年,m,pos,16
2393,66,家,s,pos,1
2398,66,储水量,n,pos,2
2401,66,好几个,m,pos,3
2407,66,下次,t,pos,4
2411,66,来买,v,pos,5
2417,66,品牌,n,pos,6
2419,66,介绍,v,pos,7
2421,66,朋友,n,pos,8
2423,66,希望,v,pos,9
2424,66,越做越,v,pos,10
2427,67,非常感谢,i,pos,1
2428,67,商城,ns,pos,2
2429,67,给予,v,pos,3
2431,67,优质,n,pos,4
2433,67,服务,vn,pos,5
2436,67,仓储,j,pos,6
2437,67,管理,vn,pos,7
2439,67,物流配送,n,pos,8
2445,67,做,v,pos,9
2451,67,送货,v,pos,10
2454,67,配送,v,pos,11
2455,67,员,q,pos,12
2459,67,热情,n,pos,13
2461,67,有时候,l,pos,14
2464,67,收件,n,pos,15
2469,67,安排,v,pos,16
2470,67,时间,n,pos,17
2472,67,配送,v,pos,18
2475,67,商城,ns,pos,19
2477,67,售后,n,pos,20
2478,67,管理,vn,pos,21
2486,67,解,v,pos,22
2487,67,客户,n,pos,23
2488,67,忧患,n,pos,24
2490,67,排除万难,i,pos,25
2492,67,给予,v,pos,26
2497,67,购物,n,pos,27
2498,67,体验,n,pos,28
2500,67,顺颂,v,pos,29
2501,67,商祺,nr,pos,30
2573,70,尺寸,n,pos,1
2574,70,大小,b,pos,2
2575,70,正好,a,pos,3
2577,70,质量,n,pos,4
2578,70,不错,a,pos,5
2581,70,品牌,n,pos,6
2582,70,值得,v,pos,7
2583,70,信赖,n,pos,8
2585,70,安装,v,pos,9
2586,70,师傅,nr,pos,10
2587,70,专业,n,pos,11
2591,70,美观,nz,pos,12
2592,70,实用,v,pos,13
2596,71,正品,n,pos,1
2597,71,无疑,d,pos,2
2599,71,信奈,nr,pos,3
2601,71,第一次,m,pos,4
2602,71,网购,n,pos,5
2604,71,电,n,pos,6
2606,71,售后服务,l,pos,7
2609,71,很快,d,pos,8
2611,71,上门,ns,pos,9
2612,71,安装,v,pos,10
2616,71,安装,v,pos,11
2617,71,费用,n,pos,12
2618,71,太贵,nr,pos,13
2621,71,热水,n,pos,14
2622,71,接到,v,pos,15
2623,71,洗脸盆,l,pos,16
2628,71,太阳能,n,pos,17
2630,71,管道,n,pos,18
2632,71,改造,v,pos,19
2636,71,总共,b,pos,20
2637,71,花,v,pos,21
2641,71,安装,v,pos,22
2642,71,材料,n,pos,23
2644,71,详细,ad,pos,24
2645,71,单子,n,pos,25
2652,71,坑,n,pos,26
2656,71,商城,ns,pos,27
2658,71,封顶,n,pos,28
2665,71,太,d,pos,29
2666,71,高,a,pos,30
2670,71,语,ng,pos,31
2672,71,感觉,n,pos,32
2674,71,宰,v,pos,33
2677,71,安装,v,pos,34
2678,71,材料,n,pos,35
2680,71,透明,v,pos,36
2683,71,换,v,pos,37
2686,71,混,v,pos,38
2687,71,水阀,n,pos,39
2692,71,很贵,a,pos,40
2698,71,划算,v,pos,41
2700,71,机器,n,pos,42
2701,71,倒,v,pos,43
2703,71,便宜,a,pos,44
2709,71,热水,n,pos,45
2710,71,倒,v,pos,46
2715,71,从度,d,pos,47
2717,71,度用,v,pos,48
2720,71,小时,n,pos,49
2721,71,分钟,q,pos,50
2727,71,洗澡,v,pos,51
2728,71,费水,n,pos,52
2732,71,升,zg,pos,53
2734,71,太小,n,pos,54
2737,71,洗,v,pos,55
2739,71,半小时,b,pos,56
2741,71,三十度,mq,pos,57
2744,71,空间,n,pos,58
2745,71,有限,a,pos,59
2748,71,要买,v,pos,60
2749,71,大点,n,pos,61
2751,71,容量,n,pos,62
2756,72,电视,n,pos,1
2758,72,装修,v,pos,2
2765,72,十月,t,pos,3
2767,72,囤货,v,pos,4
2770,72,期待,v,pos,5
2774,72,一万,m,pos,6
2775,72,送,v,pos,7
2776,72,空气,n,pos,8
2777,72,净化器,n,pos,9
2785,73,喜欢,v,pos,1
2787,73,值得,v,pos,2
2788,73,信任,n,pos,3
2791,73,服务,vn,pos,4
2792,73,实在,v,pos,5
2794,73,一流,n,pos,6
2795,73,谢谢,nr,pos,7
2802,74,品牌,n,pos,1
2803,74,值得,v,pos,2
2804,74,信赖,n,pos,3
2806,74,送货,v,pos,4
2810,74,晚上,t,pos,5
2811,74,点,m,pos,6
2812,74,下单,n,pos,7
2814,74,第二天,m,pos,8
2815,74,下午,t,pos,9
2817,74,收到,v,pos,10
2820,74,外箱,n,pos,11
2822,74,外观,n,pos,12
2823,74,完好,a,pos,13
2826,74,外观,n,pos,14
2828,74,不错,a,pos,15
2830,74,很大,a,pos,16
2832,74,操作,v,pos,17
2833,74,面板,n,pos,18
2835,74,不错,a,pos,19
2838,74,装,v,pos,20
2843,74,再来,d,pos,21
2844,74,追评,v,pos,22
2846,74,总体,n,pos,23
2848,74,满意,v,pos,24
2850,75,产品,n,pos,1
2851,75,不错,a,pos,2
2853,75,外观,n,pos,3
2854,75,漂亮,a,pos,4
2857,75,实惠,vn,pos,5
2861,75,号,m,pos,6
2862,75,拍,v,pos,7
2866,75,留错,v,pos,8
2867,75,电话,n,pos,9
2870,75,没收,v,pos,10
2871,75,到货,v,pos,11
2874,75,客服,n,pos,12
2878,75,客服,n,pos,13
2879,75,态度,n,pos,14
2883,75,效率,n,pos,15
2889,75,后号,n,pos,16
2890,75,到货,v,pos,17
2892,75,号,m,pos,18
2895,75,安排,v,pos,19
2896,75,安装,v,pos,20
2901,75,太阳能,n,pos,21
2903,75,转换,v,pos,22
2905,75,材料费,n,pos,23
2906,75,一共,j,pos,24
2907,75,收,v,pos,25
2911,75,感觉,n,pos,26
2913,75,贵,a,pos,27
2915,75,安装,v,pos,28
2916,75,小哥,n,pos,29
2917,75,态度,n,pos,30
2922,75,安装,v,pos,31
2925,75,仔细,ad,pos,32
2927,75,小哥,n,pos,33
2931,75,实在,v,pos,34
2935,75,款,m,pos,35
2936,75,物美价廉,l,pos,36
2937,75,感觉,n,pos,37
2938,75,不错,a,pos,38
2943,75,评论,n,pos,39
2947,76,不错,a,pos,1
2949,76,中午,t,pos,2
2950,76,送来,v,pos,3
2952,76,下午,t,pos,4
2953,76,师傅,nr,pos,5
2956,76,安装,v,pos,6
2959,76,加热,v,pos,7
2961,76,很快,d,pos,8
2964,77,品牌,n,pos,1
2967,77,选择,v,pos,2
2969,77,品牌,n,pos,3
2971,77,售后,n,pos,4
2972,77,质量,n,pos,5
2975,77,保障,v,pos,6
2978,77,千元,m,pos,7
2979,77,购买,v,pos,8
2981,77,经济,n,pos,9
2982,77,实惠,vn,pos,10
2984,77,电脑,n,pos,11
2985,77,控,v,pos,12
2986,77,温带,n,pos,13
2987,77,遥控,vn,pos,14
2990,77,实体店,n,pos,15
2991,77,便宜,a,pos,16
2995,77,级,q,pos,17
2996,77,能耗,n,pos,18
2998,77,加热,v,pos,19
2999,77,稍微,d,pos,20
3001,77,慢,a,pos,21
3004,77,推荐,v,pos,22
3005,77,购买,v,pos,23
3006,77,加热,v,pos,24
3009,78,价格合理,n,pos,1
3014,78,卫生间,n,pos,2
3017,78,点,m,pos,3
3024,78,建议,n,pos,4
3026,78,买前,v,pos,5
3027,78,先量,n,pos,6
3029,78,尺寸,n,pos,7
3031,78,安装,v,pos,8
3032,78,师傅,nr,pos,9
3033,78,负责,v,pos,10
3035,78,安装,v,pos,11
3036,78,材料价格,n,pos,12
3037,78,透明,v,pos,13
3041,78,贵,a,pos,14
3043,78,一共,j,pos,15
3044,78,安装,v,pos,16
3045,78,材料费,n,pos,17
3046,78,花,v,pos,18
3049,78,期待,v,pos,19
3050,78,新房,n,pos,20
3051,78,装修,v,pos,21
3057,79,安装,v,pos,1
3059,79,比较满意,l,pos,2
3061,79,送货,v,pos,3
3064,79,安装,v,pos,4
3065,79,免费,vn,pos,5
3068,79,材料,n,pos,6
3070,79,收费,n,pos,7
3073,79,购买,v,pos,8
3074,79,材料,n,pos,9
3076,79,九折,m,pos,10
3080,79,材料,n,pos,11
3081,79,费用,n,pos,12
3085,79,地方,n,pos,13
3086,79,管件,n,pos,14
3089,79,情况,n,pos,15
3093,79,打折,v,pos,16
3097,79,安装,v,pos,17
3098,79,师傅,nr,pos,18
3100,79,态度,n,pos,19
3105,79,点,m,pos,20
3106,79,赞,v,pos,21
3108,80,依然,d,pos,1
3109,80,棒棒,n,pos,2
3113,80,信赖,n,pos,3
3115,80,家电,j,pos,4
3118,80,售后,n,pos,5
3119,80,师傅,nr,pos,6
3120,80,一级,m,pos,7
3121,80,棒,zg,pos,8
3125,81,第次,m,pos,1
3128,81,电器,n,pos,2
3131,81,一如既往,i,pos,3
3135,81,物流,n,pos,4
3138,81,安装,v,pos,5
3141,81,服务,vn,pos,6
3142,81,更是,d,pos,7
3145,81,无话可说,l,pos,8
3153,81,第四个,m,pos,9
3156,81,质量,n,pos,10
3158,81,信得过,v,pos,11
3160,81,支持,v,pos,12
3161,81,支持,v,pos,13
3162,81,电器,n,pos,14
3164,81,希望,v,pos,15
3167,81,更好,d,pos,16
3171,82,一个月,m,pos,1
3174,82,评价,n,pos,2
3176,82,安装,v,pos,3
3177,82,师傅,nr,pos,4
3178,82,认真负责,n,pos,5
3180,82,质量,n,pos,6
3181,82,不错,a,pos,7
3188,82,后期,t,pos,8
3192,82,咨询,vn,pos,9
3194,82,安装,v,pos,10
3195,82,师傅,nr,pos,11
3197,82,登门,ns,pos,12
3198,82,指导,n,pos,13
3200,82,售后,n,pos,14
3201,82,不错,a,pos,15
3204,82,安装费,n,pos,16
3206,82,小贵,nr,pos,17
3210,82,五星,nz,pos,18
3211,82,好评,v,pos,19
3213,83,售后,n,pos,1
3214,83,不错,a,pos,2
3217,83,海尔,nrt,pos,3
3224,83,海尔,nrt,pos,4
3225,83,到货,v,pos,5
3227,83,送货,v,pos,6
3228,83,打电话,l,pos,7
3230,83,推,v,pos,8
3237,83,退,v,pos,9
3243,83,颜值,n,pos,10
3245,83,颜值,n,pos,11
3247,83,高大,a,pos,12
3248,83,尚,d,pos,13
3249,83,很漂亮,n,pos,14
3251,83,插座,n,pos,15
3252,83,换,v,pos,16
3255,83,开关,v,pos,17
3258,83,加热,v,pos,18
3261,83,洗澡,v,pos,19
3263,83,关掉,v,pos,20
3264,83,开关,v,pos,21
3266,83,省去,v,pos,22
3269,83,拔,v,pos,23
3270,83,插头,n,pos,24
3272,83,安全隐患,i,pos,25
3277,83,安装,v,pos,26
3278,83,人员,n,pos,27
3279,83,态度,n,pos,28
3282,83,材料费,n,pos,29
3284,83,收,v,pos,30
3286,83,块,q,pos,31
3288,84,第一次,m,pos,1
3290,84,买大,v,pos,2
3291,84,东西,ns,pos,3
3293,84,感觉,n,pos,4
3294,84,宝贝,nr,pos,5
3295,84,不错,a,pos,6
3298,84,实惠,vn,pos,7
3302,84,加热,v,pos,8
3303,84,慢,a,pos,9
3305,84,一点,m,pos,10
3309,84,度,q,pos,11
3311,84,加热,v,pos,12
3313,84,更慢,d,pos,13
3317,84,总体,n,pos,14
3318,84,性价比,n,pos,15
3322,84,高,a,pos,16
3325,85,机子,n,pos,1
3326,85,不错,a,pos,2
3329,85,装,v,pos,3
3332,85,特,d,pos,4
3333,85,通水,n,pos,5
3334,85,通电,j,pos,6
3335,85,试,v,pos,7
3337,85,下才,t,pos,8
3339,85,评价,n,pos,9
3342,85,美观,nz,pos,10
3344,85,大方,n,pos,11
3346,85,使用方便,l,pos,12
3349,85,牌子,n,pos,13
3353,85,赞,v,pos,14
3365,86,快递,v,pos,1
3368,86,力,n,pos,2
3370,86,收到,v,pos,3
3371,86,宝贝,nr,pos,4
3372,86,打开,v,pos,5
3375,86,质量,n,pos,6
3376,86,不错,a,pos,7
3380,86,原因,n,pos,8
3382,86,安装,v,pos,9
3388,86,售后,n,pos,10
3389,86,打电话,l,pos,11
3398,86,解决,v,pos,12
3402,86,感觉,n,pos,13
3404,86,满意,v,pos,14
3406,86,下次,t,pos,15
3409,86,光临,v,pos,16
3415,87,家电,j,pos,1
3421,87,家电,j,pos,2
3423,87,选择,v,pos,3
3426,87,品牌,n,pos,4
3427,87,值得,v,pos,5
3428,87,信赖,n,pos,6
3430,87,正品,n,pos,7
3431,87,低价,n,pos,8
3432,87,无假货,i,pos,9
3434,87,售后服务,l,pos,10
3435,87,一体化,l,pos,11
3437,87,态度,n,pos,12
3440,88,特别,d,pos,1
3441,88,搞,v,pos,2
3443,88,速度,n,pos,3
3446,88,性价比,n,pos,4
3449,88,高,a,pos,5
3451,88,物流,n,pos,6
3453,88,安装,v,pos,7
3455,88,很快,d,pos,8
3463,88,声音,n,pos,9
3467,88,热,a,pos,10
3469,88,速度,n,pos,11
3473,88,赞,v,pos,12
3474,89,发货,n,pos,1
3477,89,包装,v,pos,2
3478,89,完整,a,pos,3
3480,89,价格,n,pos,4
3481,89,实惠,vn,pos,5
3483,89,客服,n,pos,6
3484,89,态度,n,pos,7
3488,89,收到,v,pos,8
3489,89,货,n,pos,9
3494,89,迫不及待,i,pos,10
3495,89,打开,v,pos,11
3499,89,时,ng,pos,12
3502,89,兴奋,v,pos,13
3506,89,包装,v,pos,14
3510,89,破损,v,pos,15
3512,89,超级,b,pos,16
3513,89,棒,a,pos,17
3515,89,质量,n,pos,18
3517,89,物有所值,l,pos,19
3519,89,宝贝儿,nr,pos,20
3521,89,真心,d,pos,21
3522,89,不错,a,pos,22
3525,89,说实话,l,pos,23
3526,89,真的,d,pos,24
3528,89,喜欢,v,pos,25
3532,89,正品,n,pos,26
3534,89,性价比,n,pos,27
3537,89,高,a,pos,28
3540,89,便宜,a,pos,29
3541,89,真的,d,pos,30
3543,89,赚,v,pos,31
3547,89,真的,d,pos,32
3549,89,值得,v,pos,33
3550,89,购买,v,pos,34
3553,89,包装,v,pos,35
3556,89,无法形容,l,pos,36
3558,89,店家,n,pos,37
3560,89,售后,n,pos,38
3564,89,力,n,pos,39
3566,89,服务态度,n,pos,40
3567,89,特别,d,pos,41
3570,89,发货,n,pos,42
3571,89,速度,n,pos,43
3575,89,客服,n,pos,44
3576,89,特别,d,pos,45
3577,89,热情,n,pos,46
3579,89,物流,n,pos,47
3582,89,超级,b,pos,48
3586,89,好评,v,pos,49
3587,89,好评,v,pos,50
3590,89,喜欢,v,pos,51
3592,89,真心,d,pos,52
3593,89,谢谢,nr,pos,53
3594,89,店家,n,pos,54
3597,89,客服,n,pos,55
3599,89,售后,n,pos,56
3600,89,人员,n,pos,57
3603,89,耐心,a,pos,58
3605,89,回复,v,pos,59
3608,89,回复,v,pos,60
3612,89,态度,n,pos,61
3615,89,发货,n,pos,62
3620,89,快递,v,pos,63
3621,89,送到,v,pos,64
3624,89,很快,d,pos,65
3627,89,一点,m,pos,66
3630,89,实惠,vn,pos,67
3632,89,店家,n,pos,68
3634,89,细心,n,pos,69
3636,89,包裹,v,pos,70
3638,89,结实,n,pos,71
3642,89,赞,v,pos,72
3644,89,快递,v,pos,73
3645,89,哥,n,pos,74
3646,89,态度,n,pos,75
3647,89,超级,b,pos,76
3648,89,棒,zg,pos,77
3650,89,超赞,v,pos,78
3651,89,....,m,pos,79
3652,90,昨天,t,pos,1
3653,90,下单,n,pos,2
3661,90,送货,v,pos,3
3664,90,快递,v,pos,4
3665,90,员,zg,pos,5
3667,90,厉害,a,pos,6
3669,90,帮,v,pos,7
3671,90,扛,v,pos,8
3675,90,楼,n,pos,9
3677,90,辛苦,a,pos,10
3678,90,快递,v,pos,11
3679,90,员,q,pos,12
3684,91,配送,v,pos,1
3686,91,物流,n,pos,2
3688,91,辣,v,pos,3
3695,91,款式,n,pos,4
3696,91,好看,v,pos,5
3698,91,大方,n,pos,6
3700,91,安装,v,pos,7
3704,91,装,v,pos,8
3706,91,一个多,m,pos,9
3707,91,礼拜,ns,pos,10
3710,91,回来,v,pos,11
3711,91,评论,n,pos,12
3713,91,加热,v,pos,13
3716,91,速度,n,pos,14
3719,91,赞美,ns,pos,15
3722,91,年,m,pos,16
3723,91,质保,j,pos,17
3727,91,放心,v,pos,18
3730,91,售后服务,l,pos,19
3733,92,安装,v,pos,1
3737,92,颜值,n,pos,2
3738,92,满分,d,pos,3
3740,92,东西,ns,pos,4
3742,92,力,n,pos,5
3746,92,这回,mq,pos,6
3747,92,洗菜,n,pos,7
3749,92,洗手,v,pos,8
3752,92,用到,v,pos,9
3753,92,热水,n,pos,10
3758,92,满意,v,pos,11
3760,92,服务,vn,pos,12
3763,92,不错,a,pos,13
3766,92,安装,v,pos,14
3767,92,师傅,nr,pos,15
3772,92,技术,n,pos,16
3774,92,分,v,pos,17
3776,92,技术,n,pos,18
3778,92,娴熟,a,pos,19
3781,92,辅料,n,pos,20
3782,92,一共,j,pos,21
3783,92,花,v,pos,22
3789,93,物流,n,pos,1
3790,93,速度,n,pos,2
3793,93,值得,v,pos,3
3794,93,信赖,n,pos,4
3796,93,安装,v,pos,5
3801,94,装修,v,pos,1
3803,94,几天,m,pos,2
3810,94,总体,n,pos,3
3813,94,美观大方,ns,pos,4
3815,94,实用,v,pos,5
3817,94,价格便宜,n,pos,6
3818,95,安装,v,pos,1
3819,95,师傅,nr,pos,2
3821,95,不错,a,pos,3
3824,95,帮,v,pos,4
3826,95,扫地,n,pos,5
3829,95,解决问题,n,pos,6
3831,95,真心,d,pos,7
3832,95,谢谢,nr,pos,8
3834,95,大赞,nr,pos,9
3836,96,昨天,t,pos,1
3842,96,收到,v,pos,2
3850,96,拆开,v,pos,3
3855,96,错,v,pos,4
3859,96,我家,r,pos,5
3860,96,电器,n,pos,6
3865,96,老家,n,pos,7
3866,96,修路,n,pos,8
3868,96,特,d,pos,9
3869,96,不好,d,pos,10
3870,96,走,v,pos,11
3873,96,快递,v,pos,12
3874,96,员,q,pos,13
3876,96,帮忙,v,pos,14
3877,96,搬,v,pos,15
3879,96,家里,s,pos,16
3881,96,太,d,pos,17
3882,96,感谢,v,pos,18
3893,97,安装,v,pos,1
3894,97,师傅,nr,pos,2
3895,97,上门,ns,pos,3
3896,97,安装,v,pos,4
3899,97,移花,n,pos,5
3900,97,洒,v,pos,6
3902,97,墙,n,pos,7
3903,97,开,v,pos,8
3904,97,洞,n,pos,9
3905,97,问,v,pos,10
3907,97,好几个,m,pos,11
3912,97,水管,n,pos,12
3913,97,走向,v,pos,13
3917,97,试,v,pos,14
3919,97,还好,v,pos,15
3922,97,爆管,v,pos,16
3927,97,切割,v,pos,17
3928,97,管子,n,pos,18
3930,97,安装,v,pos,19
3933,97,试水,n,pos,20
3936,97,水,n,pos,21
3938,97,洗手台,nz,pos,22
3939,97,出水,v,pos,23
3944,97,上满,v,pos,24
3949,97,不用,v,pos,25
3952,97,温度,n,pos,26
3953,97,设在,v,pos,27
3954,97,度,zg,pos,28
3956,97,一个多,m,pos,29
3957,97,小时,n,pos,30
3958,97,到度,d,pos,31
3960,97,线,n,pos,32
3962,97,长度,ns,pos,33
3971,97,表,v,pos,34
3973,97,明码标价,n,pos,35
3976,97,收,v,pos,36
3977,97,安装费,n,pos,37
3981,97,师傅,nr,pos,38
3983,97,打扫,v,pos,39
3986,97,工作,vn,pos,40
3987,97,现场,n,pos,41
3989,97,走,v,pos,42
3993,97,晚上,t,pos,43
3996,97,断电,n,pos,44
3997,98,东西,ns,pos,1
4002,98,实用,v,pos,2
4004,98,家里人,nrt,pos,3
4007,98,满意,v,pos,4
4009,98,喜欢,v,pos,5
4011,98,朋友,n,pos,6
4015,98,犹豫,a,pos,7
4030,98,品牌,n,pos,8
4035,98,金,n,pos,9
4036,98,公公,n,pos,10
4038,98,东西,ns,pos,11
4043,98,不错,a,pos,12
4045,98,选择,v,pos,13
4046,99,跟得上,v,pos,1
4047,99,步伐,n,pos,2
4050,99,温度,n,pos,3
4051,99,显示,v,pos,4
4055,99,清晰可见,l,pos,5
4057,99,人性化,n,pos,6
4061,99,遥控器,n,pos,7
4068,99,东西,ns,pos,8
4073,99,不用,v,pos,9
4075,99,站,v,pos,10
4076,99,高,a,pos,11
4077,99,用手,n,pos,12
4078,99,按了,p,pos,13
4080,99,安排,v,pos,14
4082,99,安装,v,pos,15
4083,99,师傅,nr,pos,16
4086,99,热情,n,pos,17
4088,99,安装,v,pos,18
4090,99,仔细,ad,pos,19
4093,99,周全,nr,pos,20
4095,99,赞,v,pos,21
4101,100,价格,n,pos,1
4102,100,实惠,vn,pos,2
4104,100,师傅,nr,pos,3
4105,100,安装,v,pos,4
4107,100,挺好,a,pos,5
4110,101,安装,v,pos,1
4112,101,比较满意,l,pos,2
4114,101,安装,v,pos,3
4115,101,免费,vn,pos,4
4118,101,材料,n,pos,5
4120,101,收费,n,pos,6
4123,101,购买,v,pos,7
4124,101,材料,n,pos,8
4126,101,九折,m,pos,9
4130,101,材料,n,pos,10
4131,101,费用,n,pos,11
4135,101,地方,n,pos,12
4136,101,管件,n,pos,13
4139,101,情况,n,pos,14
4143,101,打折,v,pos,15
4147,101,安装,v,pos,16
4148,101,师傅,nr,pos,17
4150,101,态度,n,pos,18
4155,101,点,m,pos,19
4156,101,赞,v,pos,20
4159,102,满意,v,pos,1
4160,103,物流,n,pos,1
4161,103,挺快,v,pos,2
4164,103,昨天下午,t,pos,3
4165,103,刚刚,d,pos,4
4166,103,买下,v,pos,5
4171,103,收到,v,pos,6
4172,103,货,n,pos,7
4179,103,包装,v,pos,8
4181,103,完整,a,pos,9
4183,103,破损,v,pos,10
4185,103,师傅,nr,pos,11
4187,103,安装,v,pos,12
4192,103,不错,a,pos,13
4197,104,收到,v,pos,1
4199,104,几天,m,pos,2
4203,104,安装,v,pos,3
4214,105,在家,r,pos,1
4216,105,当天,t,pos,2
4217,105,到货,v,pos,3
4218,105,电话,n,pos,4
4219,105,预约,v,pos,5
4220,105,当天,t,pos,6
4222,105,安装,v,pos,7
4226,105,装修,v,pos,8
4227,105,工人,n,pos,9
4228,105,看着,v,pos,10
4229,105,安装,v,pos,11
4233,105,安装,v,pos,12
4235,105,水,n,pos,13
4236,105,调试,vn,pos,14
4241,105,照片,n,pos,15
4245,105,只能,v,pos,16
4247,105,回家,n,pos,17
4249,105,追加,v,pos,18
4252,105,整体,n,pos,19
4253,105,服务,vn,pos,20
4254,105,物流,n,pos,21
4256,105,特别,d,pos,22
4257,105,准时,v,pos,23
4259,105,好评,v,pos,24
4260,106,送货,v,pos,1
4261,106,很快,d,pos,2
4264,106,预约,v,pos,3
4265,106,安装,v,pos,4
4266,106,师傅,nr,pos,5
4267,106,安装,v,pos,6
4269,106,安装,v,pos,7
4270,106,师傅,nr,pos,8
4272,106,专业,n,pos,9
4274,106,安装,v,pos,10
4276,106,很快,d,pos,11
4280,106,没用,v,pos,12
4285,106,效果,n,pos,13
4289,107,品牌,n,pos,1
4292,107,选择,v,pos,2
4294,107,品牌,n,pos,3
4296,107,售后,n,pos,4
4297,107,质量,n,pos,5
4300,107,保障,v,pos,6
4303,107,一千元,m,pos,7
4304,107,购买,v,pos,8
4306,107,经济,n,pos,9
4307,107,实惠,vn,pos,10
4309,107,电脑,n,pos,11
4310,107,控,v,pos,12
4311,107,温带,n,pos,13
4312,107,遥控,vn,pos,14
4315,107,实体店,n,pos,15
4316,107,便宜,a,pos,16
4319,107,唯一,b,pos,17
4322,107,瓦,nr,pos,18
4323,107,加热,v,pos,19
4324,107,稍慢,d,pos,20
4325,107,一点点,m,pos,21
4327,108,不错,a,pos,1
4329,108,很好,d,pos,2
4332,108,包装,v,pos,3
4333,108,结实,n,pos,4
4335,108,送货上门,l,pos,5
4337,108,我家,r,pos,6
4340,108,楼,n,pos,7
4343,108,电梯,n,pos,8
4345,108,师傅,nr,pos,9
4347,108,送上来,v,pos,10
4350,108,服务,vn,pos,11
4354,108,操作,v,pos,12
4355,108,简洁,a,pos,13
4357,108,家里,s,pos,14
4358,108,老人,n,pos,15
4359,108,一学,n,pos,16
4364,108,不错,a,pos,17
4367,108,品牌,n,pos,18
4369,108,值得,v,pos,19
4370,108,信赖,n,pos,20
4373,109,平房,n,pos,1
4375,109,安装,v,pos,2
4378,109,师傅,nr,pos,3
4379,109,安装,v,pos,4
4384,109,哥们,n,pos,5
4387,109,安装,v,pos,6
4390,109,增压泵,n,pos,7
4393,109,水压,n,pos,8
4396,109,图片,n,pos,9
4399,109,哥们,n,pos,10
4401,109,改,v,pos,11
4402,109,水路,n,pos,12
4404,109,接,v,pos,13
4405,109,电线,n,pos,14
4407,109,加,v,pos,15
4408,109,水泵,n,pos,16
4410,109,全能,n,pos,17
4411,109,人才,n,pos,18
4417,110,数字,n,pos,1
4418,110,显示,v,pos,2
4421,110,准确,a,pos,3
4425,110,有没有,v,pos,4
4426,110,热水,n,pos,5
4429,110,插座,n,pos,6
4430,110,得用,v,pos,7
4433,110,免费,vn,pos,8
4434,110,安装,v,pos,9
4436,110,换,v,pos,10
4438,110,根新,a,pos,11
4439,110,水管,n,pos,12
4441,110,安装,v,pos,13
4442,110,师傅,nr,pos,14
4444,110,熟练,a,pos,15
4447,110,装好,v,pos,16
4450,111,家里,s,pos,1
4457,111,品牌,n,pos,2
4459,111,性价比,n,pos,3
4460,111,高,a,pos,4
4462,111,值得,v,pos,5
4463,111,信赖,n,pos,6
4466,111,家电,j,pos,7
4469,111,搞定,v,pos,8
4471,111,配送,v,pos,9
4474,111,快捷,a,pos,10
4478,111,打电话,l,pos,11
4479,111,预约,v,pos,12
4480,111,安装,v,pos,13
4485,111,安装,v,pos,14
4486,111,师傅,nr,pos,15
4487,111,统一,vn,pos,16
4488,111,着装,v,pos,17
4490,111,干活,a,pos,18
4492,111,效率高,n,pos,19
4496,111,满意,v,pos,20
4498,112,真心,d,pos,1
4499,112,不错,a,pos,2
4502,112,品牌,n,pos,3
4503,112,值得,v,pos,4
4504,112,信赖,n,pos,5
4506,112,安装,v,pos,6
4507,112,师傅,nr,pos,7
4508,112,态度,n,pos,8
4512,112,速度,n,pos,9
4514,112,很快,d,pos,10
4515,112,不到,v,pos,11
4517,112,小时,n,pos,12
4519,112,安装,v,pos,13
4524,112,管件,n,pos,14
4525,112,收费,n,pos,15
4528,112,质量,n,pos,16
4530,112,不错,a,pos,17
4533,112,赞,v,pos,18
4539,112,效果,n,pos,19
4542,113,收到,v,pos,1
4544,113,当天,t,pos,2
4545,113,下午,t,pos,3
4546,113,安装,v,pos,4
4547,113,人员,n,pos,5
4549,113,上门,ns,pos,6
4550,113,安装,v,pos,7
4553,113,老婆,n,pos,8
4555,113,满意,v,pos,9
4557,113,容量,n,pos,10
4560,113,外观,n,pos,11
4561,113,大气,n,pos,12
4562,113,上档次,b,pos,13
4565,113,满意,v,pos,14
